filename,site,day,month,year,date
20220606_092000.WAV,DOIMA,6,6,22,6/6/22
20220606_093000.WAV,DOIMA,6,6,22,6/6/22
20220606_094000.WAV,DOIMA,6,6,22,6/6/22
20220606_095000.WAV,DOIMA,6,6,22,6/6/22
20220606_100000.WAV,DOIMA,6,6,22,6/6/22
20220606_101000.WAV,DOIMA,6,6,22,6/6/22
20220606_102000.WAV,DOIMA,6,6,22,6/6/22
20220606_103000.WAV,DOIMA,6,6,22,6/6/22
20220606_104000.WAV,DOIMA,6,6,22,6/6/22
20220606_105000.WAV,DOIMA,6,6,22,6/6/22
20220606_110000.WAV,DOIMA,6,6,22,6/6/22
20220606_111000.WAV,DOIMA,6,6,22,6/6/22
20220606_112000.WAV,DOIMA,6,6,22,6/6/22
20220606_113000.WAV,DOIMA,6,6,22,6/6/22
20220606_114000.WAV,DOIMA,6,6,22,6/6/22
20220606_115000.WAV,DOIMA,6,6,22,6/6/22
20220606_120000.WAV,DOIMA,6,6,22,6/6/22
20220606_121000.WAV,DOIMA,6,6,22,6/6/22
20220606_122000.WAV,DOIMA,6,6,22,6/6/22
20220606_123000.WAV,DOIMA,6,6,22,6/6/22
20220606_124000.WAV,DOIMA,6,6,22,6/6/22
20220606_125000.WAV,DOIMA,6,6,22,6/6/22
20220606_130000.WAV,DOIMA,6,6,22,6/6/22
20220606_131000.WAV,DOIMA,6,6,22,6/6/22
20220606_132000.WAV,DOIMA,6,6,22,6/6/22
20220606_133000.WAV,DOIMA,6,6,22,6/6/22
20220606_134000.WAV,DOIMA,6,6,22,6/6/22
20220606_135000.WAV,DOIMA,6,6,22,6/6/22
20220606_140000.WAV,DOIMA,6,6,22,6/6/22
20220606_141000.WAV,DOIMA,6,6,22,6/6/22
20220606_142000.WAV,DOIMA,6,6,22,6/6/22
20220606_143000.WAV,DOIMA,6,6,22,6/6/22
20220606_144000.WAV,DOIMA,6,6,22,6/6/22
20220606_145000.WAV,DOIMA,6,6,22,6/6/22
20220606_150000.WAV,DOIMA,6,6,22,6/6/22
20220606_151000.WAV,DOIMA,6,6,22,6/6/22
20220606_152000.WAV,DOIMA,6,6,22,6/6/22
20220606_153000.WAV,DOIMA,6,6,22,6/6/22
20220606_154000.WAV,DOIMA,6,6,22,6/6/22
20220606_155000.WAV,DOIMA,6,6,22,6/6/22
20220606_160000.WAV,DOIMA,6,6,22,6/6/22
20220606_161000.WAV,DOIMA,6,6,22,6/6/22
20220606_162000.WAV,DOIMA,6,6,22,6/6/22
20220606_163000.WAV,DOIMA,6,6,22,6/6/22
20220606_164000.WAV,DOIMA,6,6,22,6/6/22
20220606_165000.WAV,DOIMA,6,6,22,6/6/22
20220606_170000.WAV,DOIMA,6,6,22,6/6/22
20220606_171000.WAV,DOIMA,6,6,22,6/6/22
20220606_172000.WAV,DOIMA,6,6,22,6/6/22
20220606_173000.WAV,DOIMA,6,6,22,6/6/22
20220606_174000.WAV,DOIMA,6,6,22,6/6/22
20220606_175000.WAV,DOIMA,6,6,22,6/6/22
20220607_050000.WAV,DOIMA,7,6,22,6/7/22
20220607_051000.WAV,DOIMA,7,6,22,6/7/22
20220607_052000.WAV,DOIMA,7,6,22,6/7/22
20220607_053000.WAV,DOIMA,7,6,22,6/7/22
20220607_054000.WAV,DOIMA,7,6,22,6/7/22
20220607_055000.WAV,DOIMA,7,6,22,6/7/22
20220607_060000.WAV,DOIMA,7,6,22,6/7/22
20220607_061000.WAV,DOIMA,7,6,22,6/7/22
20220607_062000.WAV,DOIMA,7,6,22,6/7/22
20220607_063000.WAV,DOIMA,7,6,22,6/7/22
20220607_064000.WAV,DOIMA,7,6,22,6/7/22
20220607_065000.WAV,DOIMA,7,6,22,6/7/22
20220607_070000.WAV,DOIMA,7,6,22,6/7/22
20220607_071000.WAV,DOIMA,7,6,22,6/7/22
20220607_072000.WAV,DOIMA,7,6,22,6/7/22
20220607_073000.WAV,DOIMA,7,6,22,6/7/22
20220607_074000.WAV,DOIMA,7,6,22,6/7/22
20220607_075000.WAV,DOIMA,7,6,22,6/7/22
20220607_080000.WAV,DOIMA,7,6,22,6/7/22
20220607_081000.WAV,DOIMA,7,6,22,6/7/22
20220607_082000.WAV,DOIMA,7,6,22,6/7/22
20220607_083000.WAV,DOIMA,7,6,22,6/7/22
20220607_084000.WAV,DOIMA,7,6,22,6/7/22
20220607_085000.WAV,DOIMA,7,6,22,6/7/22
20220607_090000.WAV,DOIMA,7,6,22,6/7/22
20220607_091000.WAV,DOIMA,7,6,22,6/7/22
20220607_092000.WAV,DOIMA,7,6,22,6/7/22
20220607_093000.WAV,DOIMA,7,6,22,6/7/22
20220607_094000.WAV,DOIMA,7,6,22,6/7/22
20220607_095000.WAV,DOIMA,7,6,22,6/7/22
20220607_100000.WAV,DOIMA,7,6,22,6/7/22
20220607_101000.WAV,DOIMA,7,6,22,6/7/22
20220607_102000.WAV,DOIMA,7,6,22,6/7/22
20220607_103000.WAV,DOIMA,7,6,22,6/7/22
20220607_104000.WAV,DOIMA,7,6,22,6/7/22
20220607_105000.WAV,DOIMA,7,6,22,6/7/22
20220607_110000.WAV,DOIMA,7,6,22,6/7/22
20220607_111000.WAV,DOIMA,7,6,22,6/7/22
20220607_112000.WAV,DOIMA,7,6,22,6/7/22
20220607_113000.WAV,DOIMA,7,6,22,6/7/22
20220607_114000.WAV,DOIMA,7,6,22,6/7/22
20220607_115000.WAV,DOIMA,7,6,22,6/7/22
20220607_120000.WAV,DOIMA,7,6,22,6/7/22
20220607_121000.WAV,DOIMA,7,6,22,6/7/22
20220607_122000.WAV,DOIMA,7,6,22,6/7/22
20220607_123000.WAV,DOIMA,7,6,22,6/7/22
20220607_124000.WAV,DOIMA,7,6,22,6/7/22
20220607_125000.WAV,DOIMA,7,6,22,6/7/22
20220607_130000.WAV,DOIMA,7,6,22,6/7/22
20220607_131000.WAV,DOIMA,7,6,22,6/7/22
20220607_132000.WAV,DOIMA,7,6,22,6/7/22
20220607_133000.WAV,DOIMA,7,6,22,6/7/22
20220607_134000.WAV,DOIMA,7,6,22,6/7/22
20220607_135000.WAV,DOIMA,7,6,22,6/7/22
20220607_140000.WAV,DOIMA,7,6,22,6/7/22
20220607_141000.WAV,DOIMA,7,6,22,6/7/22
20220607_142000.WAV,DOIMA,7,6,22,6/7/22
20220607_143000.WAV,DOIMA,7,6,22,6/7/22
20220607_144000.WAV,DOIMA,7,6,22,6/7/22
20220607_145000.WAV,DOIMA,7,6,22,6/7/22
20220607_150000.WAV,DOIMA,7,6,22,6/7/22
20220607_151000.WAV,DOIMA,7,6,22,6/7/22
20220607_152000.WAV,DOIMA,7,6,22,6/7/22
20220607_153000.WAV,DOIMA,7,6,22,6/7/22
20220607_154000.WAV,DOIMA,7,6,22,6/7/22
20220607_155000.WAV,DOIMA,7,6,22,6/7/22
20220607_160000.WAV,DOIMA,7,6,22,6/7/22
20220607_161000.WAV,DOIMA,7,6,22,6/7/22
20220607_162000.WAV,DOIMA,7,6,22,6/7/22
20220607_163000.WAV,DOIMA,7,6,22,6/7/22
20220607_164000.WAV,DOIMA,7,6,22,6/7/22
20220607_165000.WAV,DOIMA,7,6,22,6/7/22
20220607_170000.WAV,DOIMA,7,6,22,6/7/22
20220607_171000.WAV,DOIMA,7,6,22,6/7/22
20220607_172000.WAV,DOIMA,7,6,22,6/7/22
20220607_173000.WAV,DOIMA,7,6,22,6/7/22
20220607_174000.WAV,DOIMA,7,6,22,6/7/22
20220607_175000.WAV,DOIMA,7,6,22,6/7/22
20220608_050000.WAV,DOIMA,8,6,22,6/8/22
20220608_051000.WAV,DOIMA,8,6,22,6/8/22
20220608_052000.WAV,DOIMA,8,6,22,6/8/22
20220608_053000.WAV,DOIMA,8,6,22,6/8/22
20220608_054000.WAV,DOIMA,8,6,22,6/8/22
20220608_055000.WAV,DOIMA,8,6,22,6/8/22
20220608_060000.WAV,DOIMA,8,6,22,6/8/22
20220608_061000.WAV,DOIMA,8,6,22,6/8/22
20220608_062000.WAV,DOIMA,8,6,22,6/8/22
20220608_063000.WAV,DOIMA,8,6,22,6/8/22
20220608_064000.WAV,DOIMA,8,6,22,6/8/22
20220608_065000.WAV,DOIMA,8,6,22,6/8/22
20220608_070000.WAV,DOIMA,8,6,22,6/8/22
20220608_071000.WAV,DOIMA,8,6,22,6/8/22
20220608_072000.WAV,DOIMA,8,6,22,6/8/22
20220608_073000.WAV,DOIMA,8,6,22,6/8/22
20220608_074000.WAV,DOIMA,8,6,22,6/8/22
20220608_075000.WAV,DOIMA,8,6,22,6/8/22
20220608_080000.WAV,DOIMA,8,6,22,6/8/22
20220608_081000.WAV,DOIMA,8,6,22,6/8/22
20220608_082000.WAV,DOIMA,8,6,22,6/8/22
20220608_083000.WAV,DOIMA,8,6,22,6/8/22
20220608_084000.WAV,DOIMA,8,6,22,6/8/22
20220608_085000.WAV,DOIMA,8,6,22,6/8/22
20220608_090000.WAV,DOIMA,8,6,22,6/8/22
20220608_091000.WAV,DOIMA,8,6,22,6/8/22
20220608_092000.WAV,DOIMA,8,6,22,6/8/22
20220608_093000.WAV,DOIMA,8,6,22,6/8/22
20220608_094000.WAV,DOIMA,8,6,22,6/8/22
20220608_095000.WAV,DOIMA,8,6,22,6/8/22
20220608_100000.WAV,DOIMA,8,6,22,6/8/22
20220608_101000.WAV,DOIMA,8,6,22,6/8/22
20220608_102000.WAV,DOIMA,8,6,22,6/8/22
20220608_103000.WAV,DOIMA,8,6,22,6/8/22
20220608_104000.WAV,DOIMA,8,6,22,6/8/22
20220608_105000.WAV,DOIMA,8,6,22,6/8/22
20220608_110000.WAV,DOIMA,8,6,22,6/8/22
20220608_111000.WAV,DOIMA,8,6,22,6/8/22
20220608_112000.WAV,DOIMA,8,6,22,6/8/22
20220608_113000.WAV,DOIMA,8,6,22,6/8/22
20220608_114000.WAV,DOIMA,8,6,22,6/8/22
20220608_115000.WAV,DOIMA,8,6,22,6/8/22
20220608_120000.WAV,DOIMA,8,6,22,6/8/22
20220608_121000.WAV,DOIMA,8,6,22,6/8/22
20220608_122000.WAV,DOIMA,8,6,22,6/8/22
20220608_123000.WAV,DOIMA,8,6,22,6/8/22
20220608_124000.WAV,DOIMA,8,6,22,6/8/22
20220608_125000.WAV,DOIMA,8,6,22,6/8/22
20220608_130000.WAV,DOIMA,8,6,22,6/8/22
20220608_131000.WAV,DOIMA,8,6,22,6/8/22
20220608_132000.WAV,DOIMA,8,6,22,6/8/22
20220608_133000.WAV,DOIMA,8,6,22,6/8/22
20220608_134000.WAV,DOIMA,8,6,22,6/8/22
20220608_135000.WAV,DOIMA,8,6,22,6/8/22
20220608_140000.WAV,DOIMA,8,6,22,6/8/22
20220608_141000.WAV,DOIMA,8,6,22,6/8/22
20220608_142000.WAV,DOIMA,8,6,22,6/8/22
20220608_143000.WAV,DOIMA,8,6,22,6/8/22
20220608_144000.WAV,DOIMA,8,6,22,6/8/22
20220608_145000.WAV,DOIMA,8,6,22,6/8/22
20220608_150000.WAV,DOIMA,8,6,22,6/8/22
20220608_151000.WAV,DOIMA,8,6,22,6/8/22
20220608_152000.WAV,DOIMA,8,6,22,6/8/22
20220608_153000.WAV,DOIMA,8,6,22,6/8/22
20220608_154000.WAV,DOIMA,8,6,22,6/8/22
20220608_155000.WAV,DOIMA,8,6,22,6/8/22
20220608_160000.WAV,DOIMA,8,6,22,6/8/22
20220608_161000.WAV,DOIMA,8,6,22,6/8/22
20220608_162000.WAV,DOIMA,8,6,22,6/8/22
20220608_163000.WAV,DOIMA,8,6,22,6/8/22
20220608_164000.WAV,DOIMA,8,6,22,6/8/22
20220608_165000.WAV,DOIMA,8,6,22,6/8/22
20220608_170000.WAV,DOIMA,8,6,22,6/8/22
20220608_171000.WAV,DOIMA,8,6,22,6/8/22
20220608_172000.WAV,DOIMA,8,6,22,6/8/22
20220608_173000.WAV,DOIMA,8,6,22,6/8/22
20220608_174000.WAV,DOIMA,8,6,22,6/8/22
20220608_175000.WAV,DOIMA,8,6,22,6/8/22
20220609_050000.WAV,DOIMA,9,6,22,6/9/22
20220609_051000.WAV,DOIMA,9,6,22,6/9/22
20220609_052000.WAV,DOIMA,9,6,22,6/9/22
20220609_053000.WAV,DOIMA,9,6,22,6/9/22
20220609_054000.WAV,DOIMA,9,6,22,6/9/22
20220609_055000.WAV,DOIMA,9,6,22,6/9/22
20220609_060000.WAV,DOIMA,9,6,22,6/9/22
20220609_061000.WAV,DOIMA,9,6,22,6/9/22
20220609_062000.WAV,DOIMA,9,6,22,6/9/22
20220609_063000.WAV,DOIMA,9,6,22,6/9/22
20220609_064000.WAV,DOIMA,9,6,22,6/9/22
20220609_065000.WAV,DOIMA,9,6,22,6/9/22
20220609_070000.WAV,DOIMA,9,6,22,6/9/22
20220609_071000.WAV,DOIMA,9,6,22,6/9/22
20220609_072000.WAV,DOIMA,9,6,22,6/9/22
20220609_073000.WAV,DOIMA,9,6,22,6/9/22
20220609_074000.WAV,DOIMA,9,6,22,6/9/22
20220609_075000.WAV,DOIMA,9,6,22,6/9/22
20220609_080000.WAV,DOIMA,9,6,22,6/9/22
20220609_081000.WAV,DOIMA,9,6,22,6/9/22
20220609_082000.WAV,DOIMA,9,6,22,6/9/22
20220609_083000.WAV,DOIMA,9,6,22,6/9/22
20220609_084000.WAV,DOIMA,9,6,22,6/9/22
20220609_085000.WAV,DOIMA,9,6,22,6/9/22
20220609_090000.WAV,DOIMA,9,6,22,6/9/22
20220609_091000.WAV,DOIMA,9,6,22,6/9/22
20220609_092000.WAV,DOIMA,9,6,22,6/9/22
20220609_093000.WAV,DOIMA,9,6,22,6/9/22
20220609_094000.WAV,DOIMA,9,6,22,6/9/22
20220609_095000.WAV,DOIMA,9,6,22,6/9/22
20220609_100000.WAV,DOIMA,9,6,22,6/9/22
20220609_101000.WAV,DOIMA,9,6,22,6/9/22
20220609_102000.WAV,DOIMA,9,6,22,6/9/22
20220609_103000.WAV,DOIMA,9,6,22,6/9/22
20220609_104000.WAV,DOIMA,9,6,22,6/9/22
20220609_105000.WAV,DOIMA,9,6,22,6/9/22
20220609_110000.WAV,DOIMA,9,6,22,6/9/22
20220609_111000.WAV,DOIMA,9,6,22,6/9/22
20220609_112000.WAV,DOIMA,9,6,22,6/9/22
20220609_113000.WAV,DOIMA,9,6,22,6/9/22
20220609_114000.WAV,DOIMA,9,6,22,6/9/22
20220609_115000.WAV,DOIMA,9,6,22,6/9/22
20220609_120000.WAV,DOIMA,9,6,22,6/9/22
20220609_121000.WAV,DOIMA,9,6,22,6/9/22
20220609_122000.WAV,DOIMA,9,6,22,6/9/22
20220609_123000.WAV,DOIMA,9,6,22,6/9/22
20220609_124000.WAV,DOIMA,9,6,22,6/9/22
20220609_125000.WAV,DOIMA,9,6,22,6/9/22
20220609_130000.WAV,DOIMA,9,6,22,6/9/22
20220609_131000.WAV,DOIMA,9,6,22,6/9/22
20220609_132000.WAV,DOIMA,9,6,22,6/9/22
20220609_133000.WAV,DOIMA,9,6,22,6/9/22
20220609_134000.WAV,DOIMA,9,6,22,6/9/22
20220609_135000.WAV,DOIMA,9,6,22,6/9/22
20220609_140000.WAV,DOIMA,9,6,22,6/9/22
20220609_141000.WAV,DOIMA,9,6,22,6/9/22
20220609_142000.WAV,DOIMA,9,6,22,6/9/22
20220609_143000.WAV,DOIMA,9,6,22,6/9/22
20220609_144000.WAV,DOIMA,9,6,22,6/9/22
20220609_145000.WAV,DOIMA,9,6,22,6/9/22
20220609_150000.WAV,DOIMA,9,6,22,6/9/22
20220609_151000.WAV,DOIMA,9,6,22,6/9/22
20220609_152000.WAV,DOIMA,9,6,22,6/9/22
20220609_153000.WAV,DOIMA,9,6,22,6/9/22
20220609_154000.WAV,DOIMA,9,6,22,6/9/22
20220609_155000.WAV,DOIMA,9,6,22,6/9/22
20220609_160000.WAV,DOIMA,9,6,22,6/9/22
20220609_161000.WAV,DOIMA,9,6,22,6/9/22
20220609_162000.WAV,DOIMA,9,6,22,6/9/22
20220609_163000.WAV,DOIMA,9,6,22,6/9/22
20220609_164000.WAV,DOIMA,9,6,22,6/9/22
20220609_165000.WAV,DOIMA,9,6,22,6/9/22
20220609_170000.WAV,DOIMA,9,6,22,6/9/22
20220609_171000.WAV,DOIMA,9,6,22,6/9/22
20220609_172000.WAV,DOIMA,9,6,22,6/9/22
20220609_173000.WAV,DOIMA,9,6,22,6/9/22
20220609_174000.WAV,DOIMA,9,6,22,6/9/22
20220609_175000.WAV,DOIMA,9,6,22,6/9/22
20220610_050000.WAV,DOIMA,10,6,22,6/10/22
20220610_051000.WAV,DOIMA,10,6,22,6/10/22
20220610_052000.WAV,DOIMA,10,6,22,6/10/22
20220610_053000.WAV,DOIMA,10,6,22,6/10/22
20220610_054000.WAV,DOIMA,10,6,22,6/10/22
20220610_055000.WAV,DOIMA,10,6,22,6/10/22
20220610_060000.WAV,DOIMA,10,6,22,6/10/22
20220610_061000.WAV,DOIMA,10,6,22,6/10/22
20220610_062000.WAV,DOIMA,10,6,22,6/10/22
20220610_063000.WAV,DOIMA,10,6,22,6/10/22
20220610_064000.WAV,DOIMA,10,6,22,6/10/22
20220610_065000.WAV,DOIMA,10,6,22,6/10/22
20220610_070000.WAV,DOIMA,10,6,22,6/10/22
20220610_071000.WAV,DOIMA,10,6,22,6/10/22
20220610_072000.WAV,DOIMA,10,6,22,6/10/22
20220610_073000.WAV,DOIMA,10,6,22,6/10/22
20220610_074000.WAV,DOIMA,10,6,22,6/10/22
20220610_075000.WAV,DOIMA,10,6,22,6/10/22
20220610_080000.WAV,DOIMA,10,6,22,6/10/22
20220610_081000.WAV,DOIMA,10,6,22,6/10/22
20220610_082000.WAV,DOIMA,10,6,22,6/10/22
20220610_083000.WAV,DOIMA,10,6,22,6/10/22
20220610_084000.WAV,DOIMA,10,6,22,6/10/22
20220610_085000.WAV,DOIMA,10,6,22,6/10/22
20220610_090000.WAV,DOIMA,10,6,22,6/10/22
20220610_091000.WAV,DOIMA,10,6,22,6/10/22
20220610_092000.WAV,DOIMA,10,6,22,6/10/22
20220610_093000.WAV,DOIMA,10,6,22,6/10/22
20220610_094000.WAV,DOIMA,10,6,22,6/10/22
20220610_095000.WAV,DOIMA,10,6,22,6/10/22
20220610_100000.WAV,DOIMA,10,6,22,6/10/22
20220610_101000.WAV,DOIMA,10,6,22,6/10/22
20220610_102000.WAV,DOIMA,10,6,22,6/10/22
20220610_103000.WAV,DOIMA,10,6,22,6/10/22
20220610_104000.WAV,DOIMA,10,6,22,6/10/22
20220610_105000.WAV,DOIMA,10,6,22,6/10/22
20220610_110000.WAV,DOIMA,10,6,22,6/10/22
20220610_111000.WAV,DOIMA,10,6,22,6/10/22
20220610_112000.WAV,DOIMA,10,6,22,6/10/22
20220610_113000.WAV,DOIMA,10,6,22,6/10/22
20220610_114000.WAV,DOIMA,10,6,22,6/10/22
20220610_115000.WAV,DOIMA,10,6,22,6/10/22
20220610_120000.WAV,DOIMA,10,6,22,6/10/22
20220610_121000.WAV,DOIMA,10,6,22,6/10/22
20220610_122000.WAV,DOIMA,10,6,22,6/10/22
20220610_123000.WAV,DOIMA,10,6,22,6/10/22
20220610_124000.WAV,DOIMA,10,6,22,6/10/22
20220610_125000.WAV,DOIMA,10,6,22,6/10/22
20220610_130000.WAV,DOIMA,10,6,22,6/10/22
20220610_131000.WAV,DOIMA,10,6,22,6/10/22
20220610_132000.WAV,DOIMA,10,6,22,6/10/22
20220610_133000.WAV,DOIMA,10,6,22,6/10/22
20220610_134000.WAV,DOIMA,10,6,22,6/10/22
20220610_135000.WAV,DOIMA,10,6,22,6/10/22
20220610_140000.WAV,DOIMA,10,6,22,6/10/22
20220610_141000.WAV,DOIMA,10,6,22,6/10/22
20220610_142000.WAV,DOIMA,10,6,22,6/10/22
20220610_143000.WAV,DOIMA,10,6,22,6/10/22
20220610_144000.WAV,DOIMA,10,6,22,6/10/22
20220610_145000.WAV,DOIMA,10,6,22,6/10/22
20220610_150000.WAV,DOIMA,10,6,22,6/10/22
20220610_151000.WAV,DOIMA,10,6,22,6/10/22
20220610_152000.WAV,DOIMA,10,6,22,6/10/22
20220610_153000.WAV,DOIMA,10,6,22,6/10/22
20220610_154000.WAV,DOIMA,10,6,22,6/10/22
20220610_155000.WAV,DOIMA,10,6,22,6/10/22
20220610_160000.WAV,DOIMA,10,6,22,6/10/22
20220610_161000.WAV,DOIMA,10,6,22,6/10/22
20220610_162000.WAV,DOIMA,10,6,22,6/10/22
20220610_163000.WAV,DOIMA,10,6,22,6/10/22
20220610_164000.WAV,DOIMA,10,6,22,6/10/22
20220610_165000.WAV,DOIMA,10,6,22,6/10/22
20220610_170000.WAV,DOIMA,10,6,22,6/10/22
20220610_171000.WAV,DOIMA,10,6,22,6/10/22
20220610_172000.WAV,DOIMA,10,6,22,6/10/22
20220610_173000.WAV,DOIMA,10,6,22,6/10/22
20220610_174000.WAV,DOIMA,10,6,22,6/10/22
20220610_175000.WAV,DOIMA,10,6,22,6/10/22
20220611_050000.WAV,DOIMA,11,6,22,6/11/22
20220611_051000.WAV,DOIMA,11,6,22,6/11/22
20220611_052000.WAV,DOIMA,11,6,22,6/11/22
20220611_053000.WAV,DOIMA,11,6,22,6/11/22
20220611_054000.WAV,DOIMA,11,6,22,6/11/22
20220611_055000.WAV,DOIMA,11,6,22,6/11/22
20220611_060000.WAV,DOIMA,11,6,22,6/11/22
20220611_061000.WAV,DOIMA,11,6,22,6/11/22
20220611_062000.WAV,DOIMA,11,6,22,6/11/22
20220611_063000.WAV,DOIMA,11,6,22,6/11/22
20220611_064000.WAV,DOIMA,11,6,22,6/11/22
20220611_065000.WAV,DOIMA,11,6,22,6/11/22
20220611_070000.WAV,DOIMA,11,6,22,6/11/22
20220611_071000.WAV,DOIMA,11,6,22,6/11/22
20220611_072000.WAV,DOIMA,11,6,22,6/11/22
20220611_073000.WAV,DOIMA,11,6,22,6/11/22
20220611_074000.WAV,DOIMA,11,6,22,6/11/22
20220611_075000.WAV,DOIMA,11,6,22,6/11/22
20220611_080000.WAV,DOIMA,11,6,22,6/11/22
20220611_081000.WAV,DOIMA,11,6,22,6/11/22
20220611_082000.WAV,DOIMA,11,6,22,6/11/22
20220611_083000.WAV,DOIMA,11,6,22,6/11/22
20220611_084000.WAV,DOIMA,11,6,22,6/11/22
20220611_085000.WAV,DOIMA,11,6,22,6/11/22
20220611_090000.WAV,DOIMA,11,6,22,6/11/22
20220611_091000.WAV,DOIMA,11,6,22,6/11/22
20220611_092000.WAV,DOIMA,11,6,22,6/11/22
20220611_093000.WAV,DOIMA,11,6,22,6/11/22
20220611_094000.WAV,DOIMA,11,6,22,6/11/22
20220611_095000.WAV,DOIMA,11,6,22,6/11/22
20220611_100000.WAV,DOIMA,11,6,22,6/11/22
20220611_101000.WAV,DOIMA,11,6,22,6/11/22
20220611_102000.WAV,DOIMA,11,6,22,6/11/22
20220611_103000.WAV,DOIMA,11,6,22,6/11/22
20220611_104000.WAV,DOIMA,11,6,22,6/11/22
20220611_105000.WAV,DOIMA,11,6,22,6/11/22
20220611_110000.WAV,DOIMA,11,6,22,6/11/22
20220611_111000.WAV,DOIMA,11,6,22,6/11/22
20220611_112000.WAV,DOIMA,11,6,22,6/11/22
20220611_113000.WAV,DOIMA,11,6,22,6/11/22
20220611_114000.WAV,DOIMA,11,6,22,6/11/22
20220611_115000.WAV,DOIMA,11,6,22,6/11/22
20220611_120000.WAV,DOIMA,11,6,22,6/11/22
20220611_121000.WAV,DOIMA,11,6,22,6/11/22
20220611_122000.WAV,DOIMA,11,6,22,6/11/22
20220611_123000.WAV,DOIMA,11,6,22,6/11/22
20220611_124000.WAV,DOIMA,11,6,22,6/11/22
20220611_125000.WAV,DOIMA,11,6,22,6/11/22
20220611_130000.WAV,DOIMA,11,6,22,6/11/22
20220611_131000.WAV,DOIMA,11,6,22,6/11/22
20220611_132000.WAV,DOIMA,11,6,22,6/11/22
20220611_133000.WAV,DOIMA,11,6,22,6/11/22
20220611_134000.WAV,DOIMA,11,6,22,6/11/22
20220611_135000.WAV,DOIMA,11,6,22,6/11/22
20220611_140000.WAV,DOIMA,11,6,22,6/11/22
20220611_141000.WAV,DOIMA,11,6,22,6/11/22
20220611_142000.WAV,DOIMA,11,6,22,6/11/22
20220611_143000.WAV,DOIMA,11,6,22,6/11/22
20220611_144000.WAV,DOIMA,11,6,22,6/11/22
20220611_145000.WAV,DOIMA,11,6,22,6/11/22
20220611_150000.WAV,DOIMA,11,6,22,6/11/22
20220611_151000.WAV,DOIMA,11,6,22,6/11/22
20220611_152000.WAV,DOIMA,11,6,22,6/11/22
20220611_153000.WAV,DOIMA,11,6,22,6/11/22
20220611_154000.WAV,DOIMA,11,6,22,6/11/22
20220611_155000.WAV,DOIMA,11,6,22,6/11/22
20220611_160000.WAV,DOIMA,11,6,22,6/11/22
20220611_161000.WAV,DOIMA,11,6,22,6/11/22
20220611_162000.WAV,DOIMA,11,6,22,6/11/22
20220611_163000.WAV,DOIMA,11,6,22,6/11/22
20220611_164000.WAV,DOIMA,11,6,22,6/11/22
20220611_165000.WAV,DOIMA,11,6,22,6/11/22
20220611_170000.WAV,DOIMA,11,6,22,6/11/22
20220611_171000.WAV,DOIMA,11,6,22,6/11/22
20220611_172000.WAV,DOIMA,11,6,22,6/11/22
20220611_173000.WAV,DOIMA,11,6,22,6/11/22
20220611_174000.WAV,DOIMA,11,6,22,6/11/22
20220611_175000.WAV,DOIMA,11,6,22,6/11/22
20220612_050000.WAV,DOIMA,12,6,22,6/12/22
20220612_051000.WAV,DOIMA,12,6,22,6/12/22
20220612_052000.WAV,DOIMA,12,6,22,6/12/22
20220612_053000.WAV,DOIMA,12,6,22,6/12/22
20220612_054000.WAV,DOIMA,12,6,22,6/12/22
20220612_055000.WAV,DOIMA,12,6,22,6/12/22
20220612_060000.WAV,DOIMA,12,6,22,6/12/22
20220612_061000.WAV,DOIMA,12,6,22,6/12/22
20220612_062000.WAV,DOIMA,12,6,22,6/12/22
20220612_063000.WAV,DOIMA,12,6,22,6/12/22
20220612_064000.WAV,DOIMA,12,6,22,6/12/22
20220612_065000.WAV,DOIMA,12,6,22,6/12/22
20220612_070000.WAV,DOIMA,12,6,22,6/12/22
20220612_071000.WAV,DOIMA,12,6,22,6/12/22
20220612_072000.WAV,DOIMA,12,6,22,6/12/22
20220612_073000.WAV,DOIMA,12,6,22,6/12/22
20220612_074000.WAV,DOIMA,12,6,22,6/12/22
20220612_075000.WAV,DOIMA,12,6,22,6/12/22
20220612_080000.WAV,DOIMA,12,6,22,6/12/22
20220612_081000.WAV,DOIMA,12,6,22,6/12/22
20220612_082000.WAV,DOIMA,12,6,22,6/12/22
20220612_083000.WAV,DOIMA,12,6,22,6/12/22
20220612_084000.WAV,DOIMA,12,6,22,6/12/22
20220612_085000.WAV,DOIMA,12,6,22,6/12/22
20220612_090000.WAV,DOIMA,12,6,22,6/12/22
20220612_091000.WAV,DOIMA,12,6,22,6/12/22
20220612_092000.WAV,DOIMA,12,6,22,6/12/22
20220612_093000.WAV,DOIMA,12,6,22,6/12/22
20220612_094000.WAV,DOIMA,12,6,22,6/12/22
20220612_095000.WAV,DOIMA,12,6,22,6/12/22
20220612_100000.WAV,DOIMA,12,6,22,6/12/22
20220612_101000.WAV,DOIMA,12,6,22,6/12/22
20220612_102000.WAV,DOIMA,12,6,22,6/12/22
20220612_103000.WAV,DOIMA,12,6,22,6/12/22
20220612_104000.WAV,DOIMA,12,6,22,6/12/22
20220612_105000.WAV,DOIMA,12,6,22,6/12/22
20220612_110000.WAV,DOIMA,12,6,22,6/12/22
20220612_111000.WAV,DOIMA,12,6,22,6/12/22
20220612_112000.WAV,DOIMA,12,6,22,6/12/22
20220612_113000.WAV,DOIMA,12,6,22,6/12/22
